name,borough,names
Coleman Square Playground,Manhattan,leon moisseiff
Coleman Square Playground,Manhattan,joseph francis coleman
Coleman Square Playground,Manhattan,gustav lindenthal
Coleman Square Playground,Manhattan,thomas coleman
Coleman Square Playground,Manhattan,mary hurley
Coleman Square Playground,Manhattan,rudolph giuliani
Mitchel Square,Manhattan,john mitchel
Mitchel Square,Manhattan,guillermo linares
Mitchel Square,Manhattan,theodore roosevelt
Mitchel Square,Manhattan,louis haffen
Mitchel Square,Manhattan,john purroy mitchel
Mitchel Square,Manhattan,john f ahern
Mitchel Square,Manhattan,gertrude vanderbilt whitney
Netherlands Monument,Manhattan,francis d gallatin
Netherlands Monument,Manhattan,peter stuyvesant
Netherlands Monument,Manhattan,peter minuit
Netherlands Monument,Manhattan,henry j stern
Netherlands Monument,Manhattan,. van den eijnde
Netherlands Monument,Manhattan,gertrude vanderbilt whitney ’ s
Netherlands Monument,Manhattan,pieter van vollenhoven
Netherlands Monument,Manhattan,henry hudson
Netherlands Monument,Manhattan,james j walker
Catherine Mall,Manhattan,anna bancker
Catherine Mall,Manhattan,henry rutgers
Catherine Mall,Manhattan,catherine rutgers
Catherine Mall,Manhattan,abraham de peyster
Catherine Mall,Manhattan,de peysters
Catherine Mall,Manhattan,johannes de peyster
Catherine Mall,Manhattan,hendrick rutgers
Catherine Mall,Manhattan,jacob riis
Police Officer Edward Byrne Park,Queens,david leahy
Police Officer Edward Byrne Park,Queens,claire shulman
Police Officer Edward Byrne Park,Queens,benjamin w hitchcock
Police Officer Edward Byrne Park,Queens,henry j stern
Police Officer Edward Byrne Park,Queens,edward byrne
Centerville Playground,Queens,benjamin w hitchcock
Centerville Playground,Queens,david leahy
174th Street Playground,Bronx,wilmount
174th Street Playground,Bronx,william watson
Bill Rainey Park,Bronx,william f rainey
Bill Rainey Park,Bronx,samuel kelly
Bill Rainey Park,Bronx,bill rainey
Brust Park,Bronx,charles brust
Brust Park,Bronx,june m eisland
Brust Park,Bronx,barbara ruckle
Brust Park,Bronx,philip embury
Brust Park,Bronx,joseph delafield
Brust Park,Bronx,joseph pilmoor
Brust Park,Bronx,francis asbury
Brust Park,Bronx,richard boardman
Brust Park,Bronx,henry j stern
Brust Park,Bronx,fiorello h laguardia
Conrad Grauer Field,Bronx,george w goethals
Conrad Grauer Field,Bronx,william f deegan
Conrad Grauer Field,Bronx,conrad “ cooney ” grauer
Conrad Grauer Field,Bronx,fiorello h laguardia
Conrad Grauer Field,Bronx,parks
Conrad Grauer Field,Bronx,james j walker
Garden of Happiness,Bronx,karen washington
Hackett Park,Bronx,robert moses
Hackett Park,Bronx,hacketts
Hackett Park,Bronx,francis dean allen
Hackett Park,Bronx,frank hackett
Hackett Park,Bronx,frederick
Hackett Park,Bronx,frank s hackett
Hackett Park,Bronx,elizabeth clark
Hackett Park,Bronx,daniel
Hackett Park,Bronx,walburga reichenberg
Hackett Park,Bronx,bartholomew
Hackett Park,Bronx,stephen
Horseshoe Park,Bronx,s
Horseshoe Park,Bronx,. white
Horseshoe Park,Bronx,b
Hutton Square,Bronx,lorillards
Hutton Square,Bronx,pierre lorillard
Hutton Square,Bronx,hiram tarbox
Hutton Square,Bronx,cecil f hutton
Hutton Square,Bronx,catherine lorillard wolfe
Hutton Square,Bronx,chester a arthur
Hutton Square,Bronx,arthur hoffman
Van Cortlandt Park,Bronx,augustus van cortlandt
Van Cortlandt Park,Bronx,abraham nimham
Van Cortlandt Park,Bronx,the van cortlandts
Van Cortlandt Park,Bronx,adriaen van der donck
Van Cortlandt Park,Bronx,daniel nimham
Van Cortlandt Park,Bronx,frederick van cortlandt
Van Cortlandt Park,Bronx,jacobus van cortlandt
O'Brien Oval,Bronx,thomas a o ’ brien
Phyllis Post Goodman Park,Bronx,phyllis post goodman
Phyllis Post Goodman Park,Bronx,henry hudson
Playground for All Children,Bronx,thomas pell
Playground for All Children,Bronx,fernando ferrer
Playground for All Children,Bronx,robert bartow
Playground for All Children,Bronx,rudolph w giuliani
Playground for All Children,Bronx,madeline provenzano
Pulaski Park,Bronx,george washington
Pulaski Park,Bronx,casimir pulaski
Pulaski Park,Bronx,silas deane
Pulaski Park,Bronx,stanislaus ii
Pulaski Park,Bronx,thomas c clarke
Pulaski Park,Bronx,benjamin franklin
Sedgwick Playground,Bronx,gouverneur morris
Sedgwick Playground,Bronx,lewis morris
Sedgwick Playground,Bronx,uncle john
Sedgwick Playground,Bronx,richard morris
Sedgwick Playground,Bronx,fordham morris
Sedgwick Playground,Bronx,john sedgwick
Tibbetts Brook,Bronx,eva
Tibbetts Brook,Bronx,van cortlandts
Tibbetts Brook,Bronx,adriaen van der donck
Tibbetts Brook,Bronx,jacobus van cortlandt
Tibbetts Brook,Bronx,elias doughty
Tibbetts Brook,Bronx,frederick phillipse
Tibbetts Brook,Bronx,george tippett ’ s
The Valentine-Varian House,Bronx,isaac valentine
The Valentine-Varian House,Bronx,william f beller
The Valentine-Varian House,Bronx,isaac varian
The Valentine-Varian House,Bronx,varians
The Valentine-Varian House,Bronx,valentines
The Valentine-Varian House,Bronx,william c beller
Vidalia Park,Bronx,catherine lorrillard camman
Vidalia Park,Bronx,charles p daly
Vidalia Park,Bronx,philip lydig
Vidalia Park,Bronx,vyse
Vidalia Park,Bronx,john t adee
Vidalia Park,Bronx,roger hart
Vidalia Park,Bronx,henry j stern
Admiral Farragut Playground,Bronx,stanford white
Admiral Farragut Playground,Bronx,augustus saint-gaudens
Admiral Farragut Playground,Bronx,david glasgow farragut
Hunts Point Playground,Bronx,charlotte leggett
Hunts Point Playground,Bronx,.
Hunts Point Playground,Bronx,d
Hunts Point Playground,Bronx,george fox
Hunts Point Playground,Bronx,thomas hunt
Hunts Point Playground,Bronx,william h fox
Banneker Playground,Brooklyn,pierre l ’ enfant
Banneker Playground,Brooklyn,george ellicott
Banneker Playground,Brooklyn,thomas jefferson
Banneker Playground,Brooklyn,benjamin banneker
Boyland Park,Brooklyn,peter cooper
Boyland Park,Brooklyn,william boyland
Boyland Park,Brooklyn,peter stuyvesant
Boyland Park,Brooklyn,thomas boyland ’ s
Boyland Park,Brooklyn,bill “ bojangles ” robinson
Boyland Park,Brooklyn,adrian martenses suydam
Boyland Park,Brooklyn,sam wright
Boyland Park,Brooklyn,howard golden
Boyland Park,Brooklyn,samuel j tilden
Boyland Park,Brooklyn,tracy l boyland
Eugenio Maria De Hostos Playground,Brooklyn,eugenio maria de hostos
Eugenio Maria De Hostos Playground,Brooklyn,rudolph w giuliani
Eugenio Maria De Hostos Playground,Brooklyn,belinda de ayala
Eugenio Maria De Hostos Playground,Brooklyn,henry j stern
Fruit Street Sitting Area,Brooklyn,robert moses
Fruit Street Sitting Area,Brooklyn,middagh
Fruit Street Sitting Area,Brooklyn,frank freeman
Fruit Street Sitting Area,Brooklyn,hicks
Fruit Street Sitting Area,Brooklyn,hezekiah pierrepont
Kaiser Park,Brooklyn,leon s kaiser
Lithuania Square,Brooklyn,steponas “ stephen ” darius
Lithuania Square,Brooklyn,charles lindbergh ’ s
Lithuania Square,Brooklyn,stasys “ stanley ” girenas
Nautilus Playground,Brooklyn,spike lee ’ s
Nautilus Playground,Brooklyn,jules verne ’ s
Nautilus Playground,Brooklyn,henry j stern
Nautilus Playground,Brooklyn,shakespeare
Newtown Barge Terminal Playground,Brooklyn,pieter praa ’ s
Newtown Barge Terminal Playground,Brooklyn,neziah bliss
Newtown Barge Terminal Playground,Brooklyn,jacob
Newtown Barge Terminal Playground,Brooklyn,annetti bennett
Newtown Barge Terminal Playground,Brooklyn,dirck volckertsen
Oracle Playground,Brooklyn,homer
Oracle Playground,Brooklyn,henry j stern
Oracle Playground,Brooklyn,blum
Payne Park,Brooklyn,john allen payne
Payne Park,Brooklyn,gowane
Saratoga Square Park,Brooklyn,.
Saratoga Square Park,Brooklyn,novelli
Saratoga Square Park,Brooklyn,james c brower
Sankofa Park,Brooklyn,schenck
Slope Park,Brooklyn,edwin clarke litchfield
Slope Park,Brooklyn,calvert vaux
Slope Park,Brooklyn,howard golden
Slope Park,Brooklyn,frederick law olmsted
Slope Park,Brooklyn,rudolph w giuliani
Telephone Playground,Queens,robert moses
Telephone Playground,Queens,john hicks
Telephone Playground,Queens,john h taylor
Telephone Playground,Queens,alexander graham bell
Telephone Playground,Queens,abraham bell
Telephone Playground,Queens,john taylor
Telephone Playground,Queens,john henderson
Terrapin Playground,Brooklyn,frederick law olmsted
Terrapin Playground,Brooklyn,edwin clarke litchfield
Terrapin Playground,Brooklyn,henry j stern
Terrapin Playground,Brooklyn,calvert vaux
The Amazing Garden,Brooklyn,lincoln ' lucky ' engstrom
The Amazing Garden,Brooklyn,claire merlino
The Backyard,Brooklyn,eric thomann
Allen Malls,Manhattan,john fordyce maples
Allen Malls,Manhattan,stephen decatur
Allen Malls,Manhattan,william henry allen
Allen Malls,Manhattan,theodore roosevelt
Allen Malls,Manhattan,sarah
Allen Malls,Manhattan,william allen
Allen Malls,Manhattan,julius miller
Allen Malls,Manhattan,william h crawford
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,shirley temple
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,joe dimaggio
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,brandon adams
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,duke ellington
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,. b dubois
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,eddie leonard ’ s
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,jackie robinson
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,james j kriegsmann
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,john d rockefeller jr
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,luther robinson
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,irving berlin
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,william
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,lena horne
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,. phillip randolph
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,bill “ bojangles ” robinson 
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,boujasson
Bill &ldquo;Bojangles&rdquo; Robinson Park,Manhattan,"john d rockefeller , jr"
Bloomingdale Playground,Manhattan,washington irving
Catbird Playground,Manhattan,gilmore d clarke
Catbird Playground,Manhattan,robert moses
Catbird Playground,Manhattan,carol zaloom
Catbird Playground,Manhattan,james thurber ’ s
Catbird Playground,Manhattan,catbird
East Harlem Art Park,Bronx,jorge rodriguez
East Harlem Art Park,Bronx,rodriquez
Fort Washington Park,Manhattan,george washington
Fort Washington Park,Manhattan,gustave steinacher
Fort Washington Park,Manhattan,"wilhelm , baron von knyphausen"
Fort Washington Link,Manhattan,robert moses
Harlem Lane Playground,Manhattan,santa claus
Harlem Lane Playground,Manhattan,cornelius vanderbilt
